CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore
15717,39,Male,France,96808,9,8,9,High,Silver,100.0
15718,26,Male,France,57961,5,2,8,Medium,Gold,50.26
15719,34,Female,UK,98583,10,7,12,Medium,Silver,100.0
15720,55,Female,USA,119690,8,9,9,Medium,Gold,100.0
15721,57,Male,UK,104801,10,1,4,High,Gold,95.31
15722,30,Female,USA,92815,5,1,1,Low,Silver,51.31
15723,67,Female,USA,36144,9,6,15,Medium,Silver,93.4
15724,54,Female,UK,44879,4,2,19,High,Gold,71.78
15725,23,Male,Canada,84466,4,4,9,High,Gold,54.88
15726,38,Female,UK,114881,5,4,16,Low,Silver,83.35
15727,68,Male,France,49551,7,1,4,Medium,Gold,83.61
15728,53,Male,Canada,40667,2,1,16,Medium,Gold,33.02
15729,24,Male,Germany,95744,1,2,13,High,Gold,35.1
15730,53,Female,Germany,73019,2,8,1,High,Bronze,93.27
15731,42,Female,Germany,93553,3,8,13,Low,Silver,100.0
15732,28,Female,France,70339,5,4,12,Medium,Gold,73.42
15733,61,Male,France,37123,10,6,2,High,Gold,100.0
15734,31,Male,USA,111326,3,8,17,Medium,Bronze,100.0
15735,62,Female,France,46694,7,4,19,Low,Gold,99.41
15736,46,Female,USA,81506,8,7,3,Low,Bronze,100.0
15737,27,Male,Germany,41839,1,8,14,Medium,Silver,88.49
15738,67,Female,UK,38543,6,1,19,High,Silver,72.9
15739,65,Male,UK,89481,1,7,7,High,Bronze,88.55
15740,22,Male,France,99835,3,3,16,High,Gold,52.67
15741,25,Male,Germany,93106,3,5,7,Medium,Gold,56.7
15742,63,Male,Germany,104651,3,10,1,Low,Silver,100.0
15743,22,Female,USA,111096,7,5,20,Medium,Silver,100.0
15744,41,Male,USA,115893,2,1,1,High,Gold,45.66
15745,57,Male,Germany,64052,10,8,9,High,Gold,100.0
15746,43,Female,France,37368,10,6,14,High,Gold,100.0
15747,23,Male,France,73958,4,8,19,High,Silver,89.32
15748,33,Male,Germany,78621,6,1,18,High,Silver,68.42
15749,53,Male,UK,108177,7,3,10,Low,Bronze,99.79
15750,29,Male,UK,56618,5,3,18,Medium,Gold,70.11
15751,28,Female,USA,89646,2,3,5,High,Silver,59.89
15752,20,Female,Germany,66661,1,9,17,Low,Bronze,97.22
15753,61,Female,UK,56722,8,4,11,High,Bronze,100.0
15754,54,Female,France,111987,4,6,6,Low,Bronze,83.61
15755,23,Male,Canada,104618,5,2,1,Medium,Silver,80.32
15756,36,Male,Canada,73980,4,8,6,High,Bronze,83.47
15757,35,Female,Germany,39063,10,5,8,Medium,Silver,99.24
15758,33,Male,USA,88292,6,8,5,Medium,Gold,98.68
15759,40,Female,Canada,39748,4,7,19,Medium,Gold,95.3
15760,60,Male,France,85249,3,3,13,High,Gold,93.64
15761,54,Female,France,46003,4,10,6,Medium,Bronze,87.57
15762,26,Female,France,46479,7,4,9,Medium,Silver,78.88
15763,20,Female,Canada,36810,10,3,4,Medium,Silver,76.66
15764,25,Female,UK,90760,1,5,10,Medium,Silver,75.72
15765,55,Male,France,102732,3,7,18,Medium,Silver,93.81
15766,21,Male,USA,84392,3,10,8,Medium,Bronze,100.0
15767,29,Male,Germany,75752,9,2,14,Low,Gold,100.0
15768,61,Female,Germany,105232,6,8,15,Low,Silver,100.0
15769,48,Female,Germany,68481,10,4,10,Medium,Bronze,100.0
15770,42,Male,UK,82506,1,1,2,Low,Silver,59.78
15771,33,Male,Germany,91133,2,2,20,High,Gold,56.81
15772,59,Male,Germany,42839,7,9,18,Medium,Silver,100.0
15773,31,Male,Canada,87065,2,9,2,Low,Silver,90.11
15774,30,Female,UK,50092,9,6,4,Medium,Silver,98.36
15775,58,Female,UK,30962,2,4,19,Low,Gold,56.29
15776,24,Male,Canada,30162,4,3,20,High,Bronze,65.36
15777,29,Male,USA,44181,2,9,15,Low,Bronze,87.04
15778,54,Male,Germany,30330,8,9,14,Medium,Bronze,100.0
15779,67,Female,USA,72739,1,1,14,High,Gold,55.63
15780,21,Male,Canada,86426,4,8,5,Medium,Silver,69.9
15781,19,Female,Canada,73123,8,3,13,Low,Silver,87.64
15782,52,Female,Canada,91281,2,10,18,Medium,Gold,100.0
15783,61,Male,Canada,40838,4,8,15,High,Silver,80.64
15784,20,Male,France,42996,1,9,3,High,Bronze,75.25
15785,21,Male,Canada,39124,3,4,1,Medium,Bronze,47.65
15786,55,Female,USA,84541,9,1,14,Medium,Gold,96.13
15787,29,Male,Canada,66294,5,7,15,Low,Silver,88.89
15788,36,Male,USA,100260,6,7,20,Medium,Bronze,100.0
15789,27,Female,Canada,102800,5,3,16,High,Bronze,86.42
15790,18,Female,Canada,72751,1,10,5,Medium,Silver,74.01
15791,34,Female,France,73009,4,3,5,High,Silver,61.75
15792,33,Male,Canada,48605,4,1,8,Medium,Bronze,57.2
15793,26,Female,Germany,97588,5,8,13,Medium,Bronze,100.0
15794,26,Female,France,87900,3,6,19,Low,Silver,81.4
15795,26,Female,France,106518,4,5,15,High,Gold,100.0
15796,29,Female,Germany,39212,4,7,13,Low,Bronze,98.58
15797,58,Female,France,54379,3,6,3,Low,Bronze,83.0
15798,32,Male,Canada,112574,8,1,14,High,Gold,98.86
15799,19,Female,Germany,87723,7,7,20,High,Silver,100.0
15800,28,Female,Canada,87897,6,9,16,Low,Gold,100.0
15801,28,Female,France,48817,6,8,10,Low,Silver,91.72
15802,25,Male,UK,71431,7,8,1,Medium,Gold,100.0
15803,49,Male,Germany,99276,2,9,7,Low,Bronze,100.0
15804,23,Female,USA,38796,10,9,3,Low,Silver,100.0
15805,37,Female,France,112644,10,8,5,High,Gold,100.0
15806,56,Female,UK,112072,3,4,3,Low,Gold,68.65
15807,52,Female,France,73660,8,4,6,Low,Gold,100.0
15808,25,Male,Canada,77293,3,10,19,Medium,Gold,96.23
15809,67,Male,Canada,46293,3,8,2,Medium,Gold,79.11
15810,66,Male,Canada,39599,5,9,11,High,Bronze,100.0
15811,60,Female,UK,98792,8,10,13,Medium,Bronze,100.0
15812,51,Female,Canada,31278,9,4,11,Low,Bronze,78.27
15813,36,Male,France,106320,5,8,7,Low,Gold,100.0
15814,24,Male,France,97895,6,6,13,Low,Bronze,100.0
15815,48,Female,France,113339,3,6,9,High,Gold,92.94
15816,35,Male,Germany,83974,10,3,11,Medium,Bronze,100.0
15817,57,Male,France,114218,3,10,19,Low,Gold,100.0
15818,31,Male,Canada,93402,2,1,8,High,Gold,53.34
15819,56,Male,Germany,33131,2,5,18,Low,Gold,76.81
15820,53,Male,Germany,41415,6,9,2,Low,Bronze,90.97
15821,34,Female,Germany,119156,1,2,9,Low,Bronze,63.83
15822,54,Female,Germany,93660,8,1,16,Low,Silver,88.6
15823,61,Female,UK,60348,9,4,18,Low,Gold,100.0
15824,26,Female,France,52687,2,5,11,Low,Bronze,70.32
15825,37,Male,UK,57497,10,3,20,High,Bronze,100.0
15826,62,Female,USA,106290,6,10,14,High,Bronze,100.0
15827,45,Male,UK,55918,6,10,9,Medium,Bronze,96.34
15828,67,Male,Germany,91100,7,8,3,High,Silver,100.0
15829,37,Female,France,65524,7,8,7,Medium,Gold,100.0
15830,58,Female,France,96090,3,9,18,High,Bronze,100.0
15831,53,Female,Canada,85252,1,8,12,Medium,Bronze,79.78
15832,44,Female,UK,31146,8,5,8,Medium,Bronze,93.47
15833,25,Male,France,96571,7,10,7,High,Gold,100.0
15834,49,Male,USA,55563,3,6,7,Low,Bronze,74.44
15835,18,Male,USA,81914,7,2,10,Low,Silver,86.43
15836,34,Female,UK,76222,10,4,9,High,Bronze,92.79
15837,26,Female,Canada,83372,7,6,16,Low,Gold,91.3
15838,37,Male,USA,67157,5,9,20,Medium,Gold,100.0
15839,62,Male,Canada,93805,9,3,11,Low,Silver,100.0
15840,49,Female,UK,42396,1,1,10,High,Gold,32.74
15841,19,Female,France,67135,2,10,20,Medium,Gold,89.26
15842,49,Male,Canada,47380,9,2,6,Low,Gold,86.68
15843,62,Male,USA,35823,2,6,6,Medium,Bronze,92.34
15844,26,Male,Canada,109502,9,5,1,Medium,Gold,84.05
15845,47,Female,France,113167,8,6,3,Medium,Silver,100.0
15846,37,Male,France,80239,2,6,7,Low,Bronze,60.07
15847,55,Male,USA,106729,2,1,2,Medium,Silver,45.47
15848,18,Female,Canada,44586,5,2,9,Medium,Gold,59.68
15849,22,Male,Canada,32639,1,5,5,Low,Bronze,37.86
15850,52,Male,Germany,84112,4,6,6,Low,Silver,95.0
15851,53,Male,USA,79831,8,9,12,High,Gold,100.0
15852,18,Female,Canada,58051,3,2,19,Low,Bronze,48.09
15853,31,Female,UK,115222,1,9,8,High,Silver,72.9
15854,26,Male,Germany,111439,10,4,15,Medium,Gold,100.0
15855,47,Female,USA,65401,5,3,20,Low,Bronze,59.93
15856,41,Male,France,30399,3,4,1,High,Silver,54.4
15857,21,Male,USA,74932,8,6,10,Low,Bronze,96.01
15858,67,Female,UK,95407,3,6,18,Low,Bronze,99.13
15859,31,Male,UK,83303,1,6,3,Medium,Gold,69.81
15860,42,Female,France,55898,7,2,3,High,Silver,87.56
15861,21,Female,France,70830,4,6,8,Medium,Bronze,53.48
15862,42,Male,France,110315,1,4,9,Medium,Silver,73.38
15863,27,Male,Germany,103811,6,3,5,Low,Bronze,66.28
15864,52,Female,UK,98492,5,5,14,Medium,Silver,91.71
15865,24,Female,France,85698,3,1,13,High,Bronze,40.45
15866,59,Male,UK,70043,8,5,18,Low,Gold,100.0
15867,30,Female,Germany,112929,10,7,16,Medium,Silver,100.0
15868,21,Male,Germany,57598,4,8,18,Low,Bronze,86.57
15869,67,Male,UK,110677,7,4,18,Low,Bronze,100.0
15870,60,Female,France,78794,6,5,11,Medium,Gold,99.67
15871,53,Male,USA,103065,9,1,4,Low,Silver,91.75
15872,31,Female,Canada,59648,7,8,9,High,Gold,100.0
15873,35,Male,UK,51449,9,7,10,Medium,Silver,100.0
15874,25,Male,Germany,98899,7,2,10,High,Silver,93.77
15875,49,Male,France,51042,2,3,14,Medium,Gold,47.02
15876,44,Male,Canada,53409,3,1,2,High,Gold,69.65
15877,59,Male,UK,117983,8,10,20,Medium,Bronze,100.0
15878,54,Male,USA,97610,8,6,14,High,Bronze,100.0
15879,40,Female,USA,39525,2,3,4,Low,Gold,45.6
15880,24,Female,Germany,67787,9,3,14,Low,Silver,91.79
15881,29,Male,Germany,105203,7,5,5,Medium,Silver,71.92
15882,42,Female,Germany,75894,3,4,6,High,Gold,64.87
15883,20,Female,UK,74046,6,6,2,Low,Gold,95.11
15884,43,Female,USA,40216,7,5,5,High,Gold,83.7
15885,21,Female,USA,31308,4,5,15,High,Gold,83.5
15886,59,Female,Germany,96278,4,2,8,Medium,Gold,60.92
15887,53,Male,Germany,60920,1,2,6,Medium,Silver,43.46
15888,32,Male,France,81091,8,2,17,High,Silver,84.35
15889,49,Male,USA,57840,4,4,7,High,Silver,78.47
15890,46,Male,Germany,49974,7,2,5,Medium,Silver,80.81
15891,27,Male,Germany,94673,7,3,17,Low,Silver,86.76
15892,38,Female,Germany,40237,1,7,10,Medium,Silver,90.71
15893,33,Female,France,102296,5,7,17,High,Silver,99.3
15894,64,Male,USA,43103,2,3,6,Medium,Bronze,31.34
15895,36,Male,USA,78024,7,6,12,Low,Bronze,100.0
15896,46,Female,USA,111704,3,7,20,Low,Gold,95.43
15897,69,Male,France,109206,1,2,12,Medium,Gold,80.53
15898,68,Male,UK,64893,2,9,4,High,Gold,72.99
15899,35,Female,France,81594,4,4,5,High,Gold,62.22
15900,61,Male,Canada,60475,1,6,7,Low,Bronze,75.22
15901,33,Male,France,61401,7,2,17,Medium,Silver,77.49
15902,18,Male,Canada,37220,10,3,11,Medium,Silver,86.46
15903,65,Male,Germany,116738,7,3,16,Low,Gold,92.04
15904,19,Male,Canada,58572,8,3,19,Medium,Bronze,76.99
15905,32,Female,France,32604,10,4,15,Low,Silver,90.23
15906,56,Male,UK,80274,2,1,3,Low,Gold,58.64
15907,45,Male,USA,57670,9,6,20,Low,Gold,100.0
15908,18,Female,France,102635,8,2,7,Medium,Gold,100.0
15909,22,Male,USA,39295,2,5,13,Low,Bronze,74.3
15910,59,Male,Canada,99109,4,6,1,High,Bronze,93.45
15911,39,Female,Germany,59412,5,4,2,High,Gold,77.96
15912,53,Female,Germany,98155,10,5,17,High,Bronze,100.0
15913,63,Female,France,59716,10,4,6,Low,Bronze,100.0
15914,30,Female,Canada,74602,3,3,2,Low,Gold,53.69
15915,18,Female,Canada,42516,4,6,17,High,Silver,73.22
15916,33,Male,USA,60616,6,4,10,Low,Bronze,84.71
15917,58,Female,Canada,109869,7,10,11,High,Bronze,100.0
15918,39,Female,UK,117328,4,7,7,High,Gold,96.36
15919,49,Female,Germany,38002,9,7,18,Medium,Silver,100.0
15920,33,Female,UK,53746,8,2,16,High,Silver,78.08
15921,68,Male,UK,104282,10,1,20,Medium,Bronze,100.0
15922,32,Female,USA,62691,7,1,19,Medium,Bronze,69.1
15923,63,Male,Canada,62830,3,3,5,Low,Bronze,63.1
15924,69,Male,USA,74568,1,3,15,Low,Silver,75.29
15925,59,Female,Germany,35413,9,5,17,Low,Gold,100.0
15926,29,Male,USA,81892,7,6,18,High,Bronze,100.0
15927,18,Male,UK,31759,9,3,6,Low,Gold,59.56
15928,34,Male,USA,63372,6,10,10,Low,Silver,100.0
15929,58,Female,Canada,109429,9,4,12,High,Bronze,100.0
15930,68,Female,USA,82168,2,5,6,Medium,Bronze,73.89
15931,67,Male,Canada,52921,4,3,20,Low,Silver,73.52
15932,45,Female,UK,81638,8,6,1,Medium,Bronze,100.0
15933,24,Female,Canada,54461,7,4,19,Medium,Bronze,74.54
15934,26,Female,Canada,84780,1,5,5,Low,Bronze,74.37
15935,39,Male,Canada,40052,4,8,20,High,Bronze,92.2
15936,43,Female,Canada,100470,6,9,13,High,Gold,100.0
15937,29,Female,Germany,30359,4,1,18,High,Gold,60.98
15938,24,Male,France,91237,6,5,5,High,Gold,85.68
15939,63,Female,Germany,67687,1,6,14,High,Gold,93.12
15940,64,Male,USA,115304,9,6,3,Medium,Silver,100.0
15941,32,Female,Germany,93118,3,10,8,High,Gold,100.0
15942,55,Female,Germany,72365,5,2,20,High,Bronze,72.48
15943,38,Female,Canada,77315,3,2,3,High,Bronze,60.82
15944,31,Female,USA,50200,8,8,8,High,Bronze,100.0
15945,19,Male,USA,52164,5,9,17,High,Silver,99.12
15946,25,Female,UK,81018,7,2,17,High,Silver,95.87
15947,62,Male,Canada,61553,3,7,11,Low,Silver,91.06
15948,23,Male,Germany,74762,3,8,4,Low,Silver,83.82
15949,54,Female,UK,42181,2,7,6,Low,Bronze,90.39
15950,54,Female,UK,43674,10,10,20,High,Bronze,100.0
15951,50,Female,Germany,110580,5,10,7,Low,Gold,100.0
15952,58,Female,USA,83671,6,10,2,Low,Gold,100.0
15953,23,Female,Canada,70495,2,6,15,High,Bronze,80.14
15954,69,Female,Canada,114645,2,9,19,Low,Bronze,100.0
15955,43,Female,Germany,71496,6,9,2,Low,Gold,100.0
15956,56,Female,Canada,55154,4,3,3,Low,Bronze,79.86
15957,58,Female,France,76168,4,2,8,High,Silver,77.03
15958,54,Male,UK,83241,5,2,5,Medium,Bronze,47.03
15959,31,Female,UK,35997,8,1,12,Low,Gold,66.85
15960,54,Female,France,72409,4,5,12,Low,Silver,84.34
15961,25,Male,Canada,104319,6,1,11,Low,Bronze,61.04
15962,56,Female,USA,71279,9,1,7,Low,Bronze,85.12
15963,30,Female,France,76194,1,3,17,High,Gold,53.55
15964,30,Male,France,53260,6,4,9,Medium,Bronze,75.32
15965,57,Female,UK,68603,3,6,3,Medium,Bronze,82.7
15966,60,Male,USA,117669,6,7,7,High,Silver,100.0
15967,45,Female,USA,83677,6,2,17,Low,Bronze,100.0
15968,35,Female,Canada,104558,3,1,2,High,Gold,53.72
15969,36,Female,USA,91824,4,8,12,Medium,Gold,95.78
15970,55,Male,Canada,90414,6,3,11,High,Bronze,89.46
15971,49,Male,Germany,71048,5,6,5,Low,Gold,81.95
15972,39,Male,France,58497,4,8,6,Medium,Silver,93.91
15973,19,Male,France,60779,3,1,6,High,Silver,45.29
15974,30,Female,Canada,92762,2,3,11,Medium,Bronze,58.06
15975,40,Male,Canada,108407,8,2,10,Medium,Bronze,94.56
15976,42,Female,Canada,32437,9,6,2,Medium,Gold,100.0
15977,45,Female,France,31961,4,7,19,High,Gold,93.31
15978,28,Female,Canada,83675,4,8,18,Medium,Gold,83.73
15979,50,Female,France,110897,5,4,15,High,Bronze,97.62
15980,41,Female,France,119484,4,4,1,High,Bronze,79.7
15981,19,Male,UK,117580,10,9,14,Medium,Gold,100.0
15982,47,Female,UK,41772,8,4,6,High,Bronze,97.08
15983,34,Female,Germany,30997,2,6,14,High,Silver,61.75
15984,57,Male,Germany,119711,5,9,14,High,Bronze,100.0
15985,51,Female,USA,61185,10,6,11,High,Silver,100.0
15986,55,Male,Canada,95491,10,10,10,High,Gold,100.0
15987,39,Female,France,67262,8,2,16,Low,Silver,75.69
15988,22,Male,USA,45803,4,10,7,High,Gold,65.87
15989,65,Female,UK,110622,1,2,13,High,Bronze,58.09
15990,57,Female,France,105715,5,8,7,Medium,Gold,100.0
15991,68,Male,USA,75768,5,8,20,Medium,Gold,98.22
15992,33,Female,UK,72923,9,7,3,High,Gold,100.0
15993,30,Female,Germany,107690,3,3,20,Low,Silver,99.52
15994,43,Male,Canada,103902,3,6,10,Low,Bronze,89.72
15995,48,Male,Canada,75418,4,1,16,Low,Bronze,59.62
15996,69,Female,USA,77655,5,3,7,Medium,Gold,81.22
15997,56,Male,UK,40100,9,10,5,Low,Bronze,100.0
15998,65,Female,USA,63352,4,10,9,High,Bronze,100.0
15999,40,Male,UK,35141,9,2,9,Medium,Bronze,86.6
16000,65,Male,UK,118089,7,9,11,High,Bronze,100.0
16001,29,Male,Canada,88658,5,10,14,Medium,Bronze,100.0
16002,31,Female,Germany,116537,2,6,4,High,Bronze,99.49
16003,35,Female,Germany,107500,10,3,7,High,Silver,100.0
16004,44,Female,France,31658,10,6,19,Medium,Bronze,100.0
16005,45,Male,UK,102594,6,2,2,High,Silver,79.6
16006,35,Female,Canada,67059,7,9,9,Medium,Bronze,98.96
16007,33,Female,UK,75906,4,2,13,High,Gold,84.05
16008,69,Male,France,111030,7,8,20,High,Silver,100.0
16009,33,Male,Canada,31675,3,3,9,Low,Silver,34.4
16010,30,Female,UK,108426,6,9,4,Medium,Gold,94.22
16011,46,Female,Germany,49871,8,5,1,Medium,Gold,85.58
16012,26,Female,Germany,87114,1,1,13,High,Silver,45.98
16013,43,Female,France,92904,6,9,12,High,Silver,100.0
16014,45,Female,Germany,50420,9,8,15,High,Silver,100.0
16015,58,Male,UK,69250,7,2,14,Medium,Gold,78.16
16016,30,Female,France,107938,5,4,18,Low,Gold,90.84
16017,53,Female,USA,82211,7,2,16,High,Gold,89.3
16018,26,Female,France,92836,6,7,12,Medium,Silver,100.0
16019,64,Male,Germany,82742,9,2,14,Medium,Gold,100.0
16020,31,Male,Canada,103416,6,6,13,Low,Bronze,100.0
16021,68,Female,France,112980,6,7,5,Medium,Bronze,100.0
16022,29,Female,UK,64097,8,5,2,High,Gold,65.88
16023,49,Female,France,73388,3,7,12,High,Silver,100.0
16024,55,Female,Germany,43192,3,8,8,Low,Bronze,78.15
16025,20,Male,France,51039,8,4,6,High,Gold,90.75
16026,69,Female,UK,63032,8,5,10,High,Silver,100.0
16027,33,Female,UK,81891,6,9,10,High,Silver,100.0
16028,37,Female,Germany,104061,2,2,3,Medium,Gold,52.69
16029,49,Male,UK,72242,7,3,1,High,Gold,95.65
16030,40,Male,Germany,89059,8,4,12,High,Gold,100.0
16031,34,Male,France,110023,7,2,7,Medium,Gold,86.88
16032,33,Male,France,72651,3,5,15,Low,Bronze,84.21
16033,55,Male,USA,110550,10,4,14,High,Gold,100.0
16034,25,Female,Germany,79994,7,7,2,Low,Silver,96.58
16035,36,Male,Canada,88576,2,10,2,Medium,Bronze,83.61
16036,47,Female,Germany,33153,1,5,2,High,Bronze,57.05
16037,51,Female,France,43810,6,2,20,Low,Gold,71.72
16038,31,Female,France,104448,10,2,11,Medium,Silver,100.0
16039,39,Male,UK,30664,4,1,10,Low,Bronze,41.19
16040,61,Male,USA,78488,1,8,3,Medium,Bronze,70.51
16041,34,Male,Canada,110141,2,5,10,Medium,Silver,80.58
16042,32,Female,USA,96004,2,7,1,Low,Gold,89.51
16043,67,Female,Germany,99898,3,7,15,High,Bronze,97.85
16044,65,Male,Germany,68574,8,1,16,Low,Bronze,81.26
16045,49,Male,France,56627,3,3,18,Low,Silver,59.87
16046,30,Male,UK,82146,3,6,6,Medium,Silver,69.78
16047,38,Female,Canada,73624,4,5,4,Medium,Bronze,69.32
16048,66,Female,UK,93777,7,6,19,Medium,Silver,100.0
16049,57,Male,Canada,105025,2,4,7,Low,Silver,68.3
16050,50,Female,USA,109355,8,8,5,Low,Bronze,100.0
16051,44,Female,France,112450,3,5,15,Low,Gold,95.13
16052,52,Male,UK,62721,1,10,18,High,Silver,100.0
16053,33,Female,Germany,86462,9,6,14,High,Gold,100.0
16054,45,Female,France,68474,2,3,11,Low,Silver,56.57
16055,51,Female,Canada,86098,5,4,7,Medium,Bronze,62.12
16056,64,Male,France,55123,3,1,10,High,Gold,54.46
16057,18,Female,Germany,96292,9,9,11,High,Silver,100.0
16058,58,Female,Germany,100897,2,7,7,High,Bronze,95.1
16059,65,Male,Canada,35263,5,9,3,Low,Silver,78.52
16060,48,Male,France,108566,5,6,4,High,Bronze,94.92
16061,53,Female,UK,64091,4,1,4,Low,Gold,44.9
16062,61,Female,France,88275,4,2,7,High,Bronze,73.01
16063,50,Female,Germany,96973,10,9,12,Low,Gold,100.0
16064,50,Male,Canada,86335,7,4,20,High,Gold,100.0
16065,56,Male,USA,83071,3,9,12,High,Silver,91.19
16066,35,Female,USA,79747,6,10,7,Medium,Gold,100.0
16067,40,Male,France,108856,7,5,9,High,Gold,100.0
16068,40,Male,Germany,62892,2,10,1,Medium,Gold,74.86
16069,32,Male,France,58717,8,7,13,Low,Gold,100.0
16070,43,Male,Canada,35854,6,4,3,High,Silver,85.22
16071,47,Male,UK,107227,8,9,17,Low,Silver,100.0
16072,42,Male,USA,43121,4,9,2,Low,Bronze,95.54
16073,62,Female,France,30633,8,1,3,Medium,Gold,54.29
16074,33,Female,Germany,113441,10,7,20,High,Silver,100.0
16075,56,Female,USA,115314,6,9,5,Medium,Silver,100.0
16076,65,Male,USA,64651,8,6,4,Medium,Gold,99.45
16077,62,Female,UK,118906,3,7,18,High,Bronze,90.16
16078,31,Female,France,46969,5,5,1,Low,Bronze,62.65
16079,34,Male,UK,84355,1,1,10,High,Bronze,43.78
16080,29,Female,Germany,71566,6,6,3,High,Gold,86.78
16081,46,Female,Germany,109796,5,5,11,High,Gold,93.62
16082,49,Female,France,95964,6,8,3,Medium,Silver,100.0
16083,41,Female,USA,65247,3,5,1,Low,Gold,55.7
16084,69,Male,Canada,60451,5,1,13,Low,Bronze,76.59
16085,30,Female,UK,112550,8,1,16,High,Gold,72.41
16086,37,Male,USA,31105,6,2,20,Low,Gold,65.68
16087,32,Male,Germany,71995,4,7,8,Medium,Silver,73.35
16088,21,Female,Germany,56977,2,10,12,High,Bronze,69.47
16089,51,Male,USA,79196,1,3,13,Low,Bronze,56.68
16090,45,Male,USA,98187,3,10,10,High,Silver,94.27
16091,67,Male,Germany,63451,1,9,10,Low,Bronze,83.29
16092,19,Male,UK,45739,7,1,5,Medium,Gold,57.4
16093,64,Female,UK,110610,3,6,16,Low,Silver,100.0
16094,47,Female,USA,105152,8,8,14,Low,Gold,100.0
16095,43,Male,France,54138,2,2,5,Medium,Gold,51.96
16096,68,Male,Germany,49772,7,1,13,High,Bronze,80.99
16097,64,Male,Canada,85708,1,1,6,Low,Gold,65.34
16098,43,Male,Germany,55331,4,4,8,Low,Gold,78.61
16099,37,Female,UK,88456,10,2,3,Low,Gold,95.28
16100,59,Male,UK,84825,8,10,13,Low,Silver,100.0
16101,45,Female,Canada,108037,8,8,11,Low,Gold,100.0
16102,37,Male,UK,62919,3,2,13,Low,Bronze,45.68
16103,28,Male,Canada,70948,2,8,3,High,Silver,79.74
16104,27,Male,UK,89410,8,7,16,Low,Silver,100.0
16105,40,Female,Canada,108318,3,2,10,Medium,Silver,82.24
16106,54,Female,France,50840,8,9,12,Medium,Silver,91.5
16107,58,Female,Germany,115982,8,2,4,Low,Gold,100.0
16108,69,Male,UK,97649,5,7,19,Medium,Bronze,100.0
16109,36,Female,USA,56458,9,10,14,Low,Gold,100.0
16110,62,Male,Canada,64879,7,2,18,Medium,Bronze,90.53
16111,35,Male,Canada,102135,10,4,7,Low,Silver,100.0
16112,66,Female,Canada,111035,7,10,5,Medium,Silver,100.0
16113,44,Male,UK,93004,10,10,8,High,Silver,100.0
16114,23,Female,Germany,88780,5,8,10,Medium,Bronze,92.36
16115,27,Male,USA,103941,4,8,18,High,Gold,100.0
16116,19,Male,Canada,81908,4,4,13,High,Gold,65.77
16117,41,Male,Canada,36013,6,9,20,Low,Silver,90.4
16118,55,Male,Canada,46995,3,3,10,High,Silver,61.87
16119,45,Male,Canada,107836,2,7,18,Medium,Bronze,78.89
16120,45,Female,USA,107678,1,10,6,Low,Silver,89.23
16121,62,Male,Canada,104881,9,4,14,Low,Bronze,100.0
16122,67,Male,USA,102224,7,5,9,High,Bronze,100.0
16123,56,Female,USA,110643,3,5,4,High,Bronze,86.49
16124,19,Female,Canada,53113,4,2,10,Medium,Silver,51.34
16125,63,Male,France,106216,3,8,7,High,Bronze,91.59
16126,22,Female,USA,88208,4,4,3,High,Gold,77.06
16127,67,Male,France,52206,5,7,10,High,Gold,99.53
16128,28,Female,USA,65595,5,2,18,Medium,Gold,63.29
16129,27,Female,UK,43455,5,6,3,Low,Bronze,89.27
16130,60,Male,Canada,56683,2,1,12,High,Silver,49.7
16131,19,Female,UK,70162,6,2,15,Low,Silver,50.8
16132,32,Male,USA,65255,4,7,4,High,Silver,97.74
16133,56,Male,UK,35299,10,10,19,Medium,Gold,100.0
16134,58,Male,Canada,55103,10,1,10,Low,Gold,69.89
16135,54,Female,Canada,68375,3,6,20,Medium,Silver,97.46
16136,24,Male,USA,104450,4,5,12,Low,Gold,76.82
16137,37,Female,USA,71246,3,9,2,Low,Silver,72.3
16138,51,Male,France,48432,5,1,16,Medium,Bronze,68.97
16139,52,Female,Germany,51942,10,3,19,High,Gold,100.0
16140,51,Female,UK,63309,4,2,3,Medium,Gold,47.21
16141,39,Female,France,106750,7,10,11,Low,Bronze,100.0
16142,48,Female,UK,113471,3,4,7,Medium,Bronze,81.0
16143,40,Male,Canada,99799,3,6,19,High,Silver,74.81
16144,36,Male,USA,65609,6,6,16,Medium,Gold,91.53
16145,21,Male,UK,30462,10,9,10,High,Silver,100.0
16146,41,Male,Germany,89802,8,5,4,Low,Gold,100.0
16147,37,Female,Canada,74276,10,5,10,Low,Gold,100.0
16148,56,Male,Canada,46014,5,2,5,Medium,Gold,77.34
16149,45,Female,France,33527,2,5,13,Medium,Bronze,57.73
16150,56,Female,Germany,74018,5,4,9,Low,Silver,74.47
16151,34,Male,Canada,73456,1,6,20,Medium,Gold,56.28
